CCAA,Fecha,PORCENTAJE_COVID
ISLAS CANARIAS,2021-03-14,5.64
ISLAS CANARIAS,2021-03-15,5.29
ISLAS CANARIAS,2021-03-16,5.09
ISLAS CANARIAS,2021-03-17,5.18
ISLAS CANARIAS,2021-03-18,5.27
ISLAS CANARIAS,2021-03-19,5.04
ISLAS CANARIAS,2021-03-20,4.99
ISLAS CANARIAS,2021-03-21,5.47
ISLAS CANARIAS,2021-03-22,5.62
ISLAS CANARIAS,2021-03-23,5.37
ISLAS CANARIAS,2021-03-24,5.16
ISLAS CANARIAS,2021-03-25,4.98
ISLAS CANARIAS,2021-03-26,4.8
ISLAS CANARIAS,2021-03-27,4.84
ISLAS CANARIAS,2021-03-28,5.09
ISLAS CANARIAS,2021-03-29,5.03
ISLAS CANARIAS,2021-03-30,5.0
ISLAS CANARIAS,2021-03-31,4.6
ISLAS CANARIAS,2021-04-01,4.5
ISLAS CANARIAS,2021-04-02,4.76
ISLAS CANARIAS,2021-04-03,4.73
ISLAS CANARIAS,2021-04-04,5.18
ISLAS CANARIAS,2021-04-05,5.29
ISLAS CANARIAS,2021-04-06,5.19
ISLAS CANARIAS,2021-04-07,4.98
ISLAS CANARIAS,2021-04-08,4.8
ISLAS CANARIAS,2021-04-09,4.94
ISLAS CANARIAS,2021-04-10,5.09
ISLAS CANARIAS,2021-04-11,5.51
ISLAS CANARIAS,2021-04-12,5.26
ISLAS CANARIAS,2021-04-13,4.79
ISLAS CANARIAS,2021-04-14,4.84
ISLAS CANARIAS,2021-04-15,5.05
ISLAS CANARIAS,2021-04-16,5.01
ISLAS CANARIAS,2021-04-17,5.12
ISLAS CANARIAS,2021-04-18,5.42
ISLAS CANARIAS,2021-04-19,5.37
ISLAS CANARIAS,2021-04-20,5.0
ISLAS CANARIAS,2021-04-21,4.91
ISLAS CANARIAS,2021-04-22,4.8
ISLAS CANARIAS,2021-04-23,4.58
ISLAS CANARIAS,2021-04-24,4.57
ISLAS CANARIAS,2021-04-25,4.92
ISLAS CANARIAS,2021-04-26,4.78
ISLAS CANARIAS,2021-04-27,4.34
ISLAS CANARIAS,2021-04-28,4.27
ISLAS CANARIAS,2021-04-29,4.2
ISLAS CANARIAS,2021-04-30,4.04
ISLAS CANARIAS,2021-05-01,4.16
ISLAS CANARIAS,2021-05-02,4.37
ISLAS CANARIAS,2021-05-03,4.48
ISLAS CANARIAS,2021-05-04,4.26
ISLAS CANARIAS,2021-05-05,4.24
ISLAS CANARIAS,2021-05-06,4.12
ISLAS CANARIAS,2021-05-07,3.7
ISLAS CANARIAS,2021-05-08,3.76
ISLAS CANARIAS,2021-05-09,3.94
LA RIOJA,2020-08-19,1.81
LA RIOJA,2020-08-20,2.51
LA RIOJA,2020-08-21,2.51
LA RIOJA,2020-08-22,2.51
LA RIOJA,2020-08-23,4.6
LA RIOJA,2020-08-24,4.88
LA RIOJA,2020-08-25,4.74
LA RIOJA,2020-08-26,5.44
LA RIOJA,2020-08-27,5.72
LA RIOJA,2020-08-28,5.72
LA RIOJA,2020-08-29,5.72
LA RIOJA,2020-08-30,6.97
LA RIOJA,2020-08-31,6.83
LA RIOJA,2020-09-01,6.97
LA RIOJA,2020-09-02,7.95
LA RIOJA,2020-09-03,7.81
LA RIOJA,2020-09-04,8.09
LA RIOJA,2020-09-05,8.09
LA RIOJA,2020-09-06,9.62
LA RIOJA,2020-09-07,9.62
LA RIOJA,2020-09-08,10.46
LA RIOJA,2020-09-09,9.48
LA RIOJA,2020-09-10,9.48
LA RIOJA,2020-09-11,9.62
LA RIOJA,2020-09-12,9.62
LA RIOJA,2020-09-13,11.58
LA RIOJA,2020-09-14,11.44
LA RIOJA,2020-09-15,11.44
LA RIOJA,2020-09-16,11.72
LA RIOJA,2020-09-17,12.41
LA RIOJA,2020-09-18,11.3
LA RIOJA,2020-09-19,11.3
LA RIOJA,2020-09-20,11.99
LA RIOJA,2020-09-21,11.98
LA RIOJA,2020-09-22,12.4
LA RIOJA,2020-09-23,11.78
LA RIOJA,2020-09-24,11.78
LA RIOJA,2020-09-25,9.73
LA RIOJA,2020-09-26,9.73
LA RIOJA,2020-09-27,10.41
LA RIOJA,2020-09-28,9.32
LA RIOJA,2020-09-29,10.41
LA RIOJA,2020-09-30,10.41
LA RIOJA,2020-10-01,4.44
LA RIOJA,2020-10-02,9.63
LA RIOJA,2020-10-03,9.63
LA RIOJA,2020-10-04,9.86
LA RIOJA,2020-10-05,9.88
LA RIOJA,2020-10-06,9.88
LA RIOJA,2020-10-07,10.0
LA RIOJA,2020-10-08,10.12
LA RIOJA,2020-10-09,10.0
LA RIOJA,2020-10-10,10.0
LA RIOJA,2020-10-11,11.11
LA RIOJA,2020-10-12,11.98
LA RIOJA,2020-10-13,12.35
LA RIOJA,2020-10-14,12.35
LA RIOJA,2020-10-15,13.21
LA RIOJA,2020-10-16,12.22
LA RIOJA,2020-10-17,12.22
LA RIOJA,2020-10-18,14.69
LA RIOJA,2020-10-19,14.81
LA RIOJA,2020-10-20,15.93
LA RIOJA,2020-10-21,16.42
LA RIOJA,2020-10-22,17.04
LA RIOJA,2020-10-23,16.79
LA RIOJA,2020-10-24,16.79
LA RIOJA,2020-10-25,17.41
LA RIOJA,2020-10-26,18.4
LA RIOJA,2020-10-27,18.52
LA RIOJA,2020-10-28,18.52
LA RIOJA,2020-10-29,17.65
LA RIOJA,2020-10-30,16.79
LA RIOJA,2020-10-31,16.79
LA RIOJA,2020-11-01,18.77
LA RIOJA,2020-11-02,18.52
LA RIOJA,2020-11-03,19.88
LA RIOJA,2020-11-04,19.88
LA RIOJA,2020-11-05,20.86
LA RIOJA,2020-11-06,19.51
LA RIOJA,2020-11-07,19.51
LA RIOJA,2020-11-08,20.62
LA RIOJA,2020-11-09,21.98
LA RIOJA,2020-11-10,22.72
LA RIOJA,2020-11-11,22.47
LA RIOJA,2020-11-12,21.48
LA RIOJA,2020-11-13,21.11
LA RIOJA,2020-11-14,21.11
LA RIOJA,2020-11-15,24.2
LA RIOJA,2020-11-16,23.58
LA RIOJA,2020-11-17,22.47
LA RIOJA,2020-11-18,20.62
LA RIOJA,2020-11-19,19.14
LA RIOJA,2020-11-20,18.02
LA RIOJA,2020-11-21,18.02
LA RIOJA,2020-11-22,17.78
LA RIOJA,2020-11-23,16.54
LA RIOJA,2020-11-24,15.06
LA RIOJA,2020-11-25,14.07
LA RIOJA,2020-11-26,14.69
LA RIOJA,2020-11-27,15.31
LA RIOJA,2020-11-28,15.31
LA RIOJA,2020-11-29,16.17
LA RIOJA,2020-11-30,15.56
LA RIOJA,2020-12-01,13.58
LA RIOJA,2020-12-02,15.8
LA RIOJA,2020-12-03,13.83
LA RIOJA,2020-12-04,12.22
LA RIOJA,2020-12-05,12.22
LA RIOJA,2020-12-06,12.22
LA RIOJA,2020-12-07,10.96
LA RIOJA,2020-12-08,11.36
LA RIOJA,2020-12-09,10.25
LA RIOJA,2020-12-10,10.0
LA RIOJA,2020-12-11,10.49
LA RIOJA,2020-12-12,10.49
LA RIOJA,2020-12-13,10.62
LA RIOJA,2020-12-14,9.75
LA RIOJA,2020-12-15,8.77
LA RIOJA,2020-12-16,8.15
LA RIOJA,2020-12-17,7.41
LA RIOJA,2020-12-18,6.42
LA RIOJA,2020-12-19,6.42
LA RIOJA,2020-12-20,6.67
LA RIOJA,2020-12-21,7.28
LA RIOJA,2020-12-22,7.28
LA RIOJA,2020-12-23,7.28
LA RIOJA,2020-12-24,7.53
LA RIOJA,2020-12-25,7.78
LA RIOJA,2020-12-26,7.53
LA RIOJA,2020-12-27,8.15
LA RIOJA,2020-12-28,8.27
LA RIOJA,2020-12-29,8.27
LA RIOJA,2020-12-30,7.78
LA RIOJA,2020-12-31,7.78
LA RIOJA,2021-01-01,9.26
LA RIOJA,2021-01-02,9.26
LA RIOJA,2021-01-03,10.62
LA RIOJA,2021-01-04,9.26
LA RIOJA,2021-01-05,9.26
LA RIOJA,2021-01-06,10.37
LA RIOJA,2021-01-07,10.12
LA RIOJA,2021-01-08,12.1
LA RIOJA,2021-01-09,12.1
LA RIOJA,2021-01-10,14.57
LA RIOJA,2021-01-11,14.81
LA RIOJA,2021-01-12,15.06
LA RIOJA,2021-01-13,15.43
LA RIOJA,2021-01-14,16.3
LA RIOJA,2021-01-15,17.9
LA RIOJA,2021-01-16,17.9
LA RIOJA,2021-01-17,22.1
LA RIOJA,2021-01-18,22.1
LA RIOJA,2021-01-19,24.2
LA RIOJA,2021-01-20,26.05
LA RIOJA,2021-01-21,27.16
LA RIOJA,2021-01-22,27.78
LA RIOJA,2021-01-23,27.78
LA RIOJA,2021-01-24,30.56
LA RIOJA,2021-01-25,30.7
LA RIOJA,2021-01-26,30.7
LA RIOJA,2021-01-27,30.47
LA RIOJA,2021-01-28,30.7
LA RIOJA,2021-01-29,29.39
LA RIOJA,2021-01-30,29.39
LA RIOJA,2021-01-31,30.11
LA RIOJA,2021-02-01,29.87
LA RIOJA,2021-02-02,30.59
LA RIOJA,2021-02-03,29.39
LA RIOJA,2021-02-04,29.63
LA RIOJA,2021-02-05,27.48
LA RIOJA,2021-02-06,27.48
LA RIOJA,2021-02-07,28.91
LA RIOJA,2021-02-08,27.24
LA RIOJA,2021-02-09,25.81
LA RIOJA,2021-02-10,24.97
LA RIOJA,2021-02-11,22.94
LA RIOJA,2021-02-12,20.43
LA RIOJA,2021-02-13,20.43
LA RIOJA,2021-02-14,20.07
LA RIOJA,2021-02-15,15.89
LA RIOJA,2021-02-16,14.46
LA RIOJA,2021-02-17,13.74
LA RIOJA,2021-02-18,12.9
LA RIOJA,2021-02-19,11.35
LA RIOJA,2021-02-20,11.35
LA RIOJA,2021-02-21,11.23
LA RIOJA,2021-02-22,10.63
LA RIOJA,2021-02-23,9.2
LA RIOJA,2021-02-24,8.24
LA RIOJA,2021-02-25,8.48
LA RIOJA,2021-02-26,7.65
LA RIOJA,2021-02-27,7.65
LA RIOJA,2021-02-28,9.54
LA RIOJA,2021-03-01,9.13
LA RIOJA,2021-03-02,8.02
LA RIOJA,2021-03-03,8.16
LA RIOJA,2021-03-04,8.3
LA RIOJA,2021-03-05,8.02
LA RIOJA,2021-03-06,8.02
LA RIOJA,2021-03-07,8.71
LA RIOJA,2021-03-08,8.71
LA RIOJA,2021-03-09,8.3
LA RIOJA,2021-03-10,7.47
LA RIOJA,2021-03-11,7.05
LA RIOJA,2021-03-12,6.5
LA RIOJA,2021-03-13,6.5
LA RIOJA,2021-03-14,6.5
LA RIOJA,2021-03-15,7.19
LA RIOJA,2021-03-16,6.78
LA RIOJA,2021-03-17,6.36
LA RIOJA,2021-03-18,6.09
LA RIOJA,2021-03-19,6.22
LA RIOJA,2021-03-20,6.22
LA RIOJA,2021-03-21,6.5
LA RIOJA,2021-03-22,5.95
LA RIOJA,2021-03-23,5.67
LA RIOJA,2021-03-24,5.81
LA RIOJA,2021-03-25,5.39
LA RIOJA,2021-03-26,5.53
LA RIOJA,2021-03-27,5.53
LA RIOJA,2021-03-28,6.09
LA RIOJA,2021-03-29,6.5
LA RIOJA,2021-03-30,6.78
LA RIOJA,2021-03-31,6.78
LA RIOJA,2021-04-01,6.78
LA RIOJA,2021-04-02,8.44
LA RIOJA,2021-04-03,8.44
LA RIOJA,2021-04-04,8.3
LA RIOJA,2021-04-05,8.71
LA RIOJA,2021-04-06,8.3
LA RIOJA,2021-04-07,8.71
LA RIOJA,2021-04-08,9.54
LA RIOJA,2021-04-09,9.13
LA RIOJA,2021-04-10,9.13
LA RIOJA,2021-04-11,10.51
LA RIOJA,2021-04-12,10.65
LA RIOJA,2021-04-13,10.65
LA RIOJA,2021-04-14,9.96
LA RIOJA,2021-04-15,10.1
LA RIOJA,2021-04-16,9.13
LA RIOJA,2021-04-17,9.13
LA RIOJA,2021-04-18,10.24
LA RIOJA,2021-04-19,9.68
LA RIOJA,2021-04-20,9.96
LA RIOJA,2021-04-21,9.82
LA RIOJA,2021-04-22,10.37
LA RIOJA,2021-04-23,9.82
LA RIOJA,2021-04-24,9.82
LA RIOJA,2021-04-25,11.07
LA RIOJA,2021-04-26,10.93
LA RIOJA,2021-04-27,11.48
LA RIOJA,2021-04-28,10.1
LA RIOJA,2021-04-29,10.1
LA RIOJA,2021-04-30,10.1
LA RIOJA,2021-05-01,10.1
LA RIOJA,2021-05-02,10.79
LA RIOJA,2021-05-03,9.54
LA RIOJA,2021-05-04,8.85
LA RIOJA,2021-05-05,8.99
LA RIOJA,2021-05-06,9.68
LA RIOJA,2021-05-07,9.41
LA RIOJA,2021-05-08,9.41
LA RIOJA,2021-05-09,10.1
MADRID,2020-08-19,9.01
MADRID,2020-08-20,9.26
MADRID,2020-08-21,9.2
MADRID,2020-08-22,9.55
MADRID,2020-08-23,10.92
MADRID,2020-08-24,11.96
MADRID,2020-08-25,13.14
MADRID,2020-08-26,12.81
MADRID,2020-08-27,13.32
MADRID,2020-08-28,12.94
MADRID,2020-08-29,13.27
MADRID,2020-08-30,14.38
MADRID,2020-08-31,14.65
MADRID,2020-09-01,14.57
MADRID,2020-09-02,14.7
MADRID,2020-09-03,14.46
MADRID,2020-09-04,14.74
MADRID,2020-09-05,15.59
MADRID,2020-09-06,16.41
MADRID,2020-09-07,16.66
MADRID,2020-09-08,16.58
MADRID,2020-09-09,16.89
MADRID,2020-09-10,16.72
MADRID,2020-09-11,16.96
MADRID,2020-09-12,17.72
MADRID,2020-09-13,20.14
MADRID,2020-09-14,21.02
MADRID,2020-09-15,20.58
MADRID,2020-09-16,20.16
MADRID,2020-09-17,20.95
MADRID,2020-09-18,21.02
MADRID,2020-09-19,21.43
MADRID,2020-09-20,23.78
MADRID,2020-09-21,23.2
MADRID,2020-09-22,23.41
MADRID,2020-09-23,24.54
MADRID,2020-09-24,23.88
MADRID,2020-09-25,23.29
MADRID,2020-09-26,23.64
MADRID,2020-09-27,23.76
MADRID,2020-09-28,23.39
MADRID,2020-09-29,22.76
MADRID,2020-09-30,22.23
MADRID,2020-10-01,21.43
MADRID,2020-10-02,20.7
MADRID,2020-10-03,21.13
MADRID,2020-10-04,21.78
MADRID,2020-10-05,20.94
MADRID,2020-10-06,20.52
MADRID,2020-10-07,19.82
MADRID,2020-10-08,19.37
MADRID,2020-10-09,18.22
MADRID,2020-10-10,18.52
MADRID,2020-10-11,18.77
MADRID,2020-10-12,19.76
MADRID,2020-10-13,19.17
MADRID,2020-10-14,18.85
MADRID,2020-10-15,18.63
MADRID,2020-10-16,18.09
MADRID,2020-10-17,18.22
MADRID,2020-10-18,19.12
MADRID,2020-10-19,18.69
MADRID,2020-10-20,18.59
MADRID,2020-10-21,19.37
MADRID,2020-10-22,18.47
MADRID,2020-10-23,18.03
MADRID,2020-10-24,18.37
MADRID,2020-10-25,18.78
MADRID,2020-10-26,18.38
MADRID,2020-10-27,17.65
MADRID,2020-10-28,17.53
MADRID,2020-10-29,18.83
MADRID,2020-10-30,17.03
MADRID,2020-10-31,17.24
MADRID,2020-11-01,17.56
MADRID,2020-11-02,17.9
MADRID,2020-11-03,17.63
MADRID,2020-11-04,17.15
MADRID,2020-11-05,16.64
MADRID,2020-11-06,15.62
MADRID,2020-11-07,15.73
MADRID,2020-11-08,16.28
MADRID,2020-11-09,16.5
MADRID,2020-11-10,16.33
MADRID,2020-11-11,15.29
MADRID,2020-11-12,15.3
MADRID,2020-11-13,14.96
MADRID,2020-11-14,15.02
MADRID,2020-11-15,15.21
MADRID,2020-11-16,14.43
MADRID,2020-11-17,14.03
MADRID,2020-11-18,13.44
MADRID,2020-11-19,12.93
MADRID,2020-11-20,12.5
MADRID,2020-11-21,12.62
MADRID,2020-11-22,13.68
MADRID,2020-11-23,12.09
MADRID,2020-11-24,11.69
MADRID,2020-11-25,11.27
MADRID,2020-11-26,11.26
MADRID,2020-11-27,10.53
MADRID,2020-11-28,10.72
MADRID,2020-11-29,11.15
MADRID,2020-11-30,11.06
MADRID,2020-12-01,10.57
MADRID,2020-12-02,10.36
MADRID,2020-12-03,9.76
MADRID,2020-12-04,9.29
MADRID,2020-12-05,9.28
MADRID,2020-12-06,9.64
MADRID,2020-12-07,10.21
MADRID,2020-12-08,10.31
MADRID,2020-12-09,9.73
MADRID,2020-12-10,9.63
MADRID,2020-12-11,9.43
MADRID,2020-12-12,9.56
MADRID,2020-12-13,10.56
MADRID,2020-12-14,10.43
MADRID,2020-12-15,10.0
MADRID,2020-12-16,10.11
MADRID,2020-12-17,10.86
MADRID,2020-12-18,10.04
MADRID,2020-12-19,10.18
MADRID,2020-12-20,10.75
MADRID,2020-12-21,10.8
MADRID,2020-12-22,10.98
MADRID,2020-12-23,10.69
MADRID,2020-12-24,10.69
MADRID,2020-12-25,11.82
MADRID,2020-12-26,11.95
MADRID,2020-12-27,11.42
MADRID,2020-12-28,12.16
MADRID,2020-12-29,12.02
MADRID,2020-12-30,11.5
MADRID,2020-12-31,11.66
MADRID,2021-01-01,12.14
MADRID,2021-01-02,12.6
MADRID,2021-01-03,13.52
MADRID,2021-01-04,14.03
MADRID,2021-01-05,14.29
MADRID,2021-01-06,14.59
MADRID,2021-01-07,14.79
MADRID,2021-01-08,14.97
MADRID,2021-01-09,15.28
MADRID,2021-01-10,16.28
MADRID,2021-01-11,17.71
MADRID,2021-01-12,17.33
MADRID,2021-01-13,17.72
MADRID,2021-01-14,18.3
MADRID,2021-01-15,18.59
MADRID,2021-01-16,19.0
MADRID,2021-01-17,20.96
MADRID,2021-01-18,21.36
MADRID,2021-01-19,22.51
MADRID,2021-01-20,24.6
MADRID,2021-01-21,25.47
MADRID,2021-01-22,25.61
MADRID,2021-01-23,26.04
MADRID,2021-01-24,28.18
MADRID,2021-01-25,27.9
MADRID,2021-01-26,27.7
MADRID,2021-01-27,27.81
MADRID,2021-01-28,27.85
MADRID,2021-01-29,27.08
MADRID,2021-01-30,27.86
MADRID,2021-01-31,28.91
MADRID,2021-02-01,28.27
MADRID,2021-02-02,27.7
MADRID,2021-02-03,27.02
MADRID,2021-02-04,27.07
MADRID,2021-02-05,26.2
MADRID,2021-02-06,26.05
MADRID,2021-02-07,26.99
MADRID,2021-02-08,25.62
MADRID,2021-02-09,24.8
MADRID,2021-02-10,24.27
MADRID,2021-02-11,23.54
MADRID,2021-02-12,22.33
MADRID,2021-02-13,22.43
MADRID,2021-02-14,22.87
MADRID,2021-02-15,21.57
MADRID,2021-02-16,20.5
MADRID,2021-02-17,19.68
MADRID,2021-02-18,18.79
MADRID,2021-02-19,17.52
MADRID,2021-02-20,17.7
MADRID,2021-02-21,18.61
MADRID,2021-02-22,16.88
MADRID,2021-02-23,16.28
MADRID,2021-02-24,15.61
MADRID,2021-02-25,15.17
MADRID,2021-02-26,14.6
MADRID,2021-02-27,14.76
MADRID,2021-02-28,15.04
MADRID,2021-03-01,14.36
MADRID,2021-03-02,14.12
MADRID,2021-03-03,13.64
MADRID,2021-03-04,13.49
MADRID,2021-03-05,13.02
MADRID,2021-03-06,13.07
MADRID,2021-03-07,13.64
MADRID,2021-03-08,13.12
MADRID,2021-03-09,13.06
MADRID,2021-03-10,12.61
MADRID,2021-03-11,12.47
MADRID,2021-03-12,12.24
MADRID,2021-03-13,12.41
MADRID,2021-03-14,12.88
MADRID,2021-03-15,12.33
MADRID,2021-03-16,12.02
MADRID,2021-03-17,11.94
MADRID,2021-03-18,11.38
MADRID,2021-03-19,11.47
MADRID,2021-03-20,11.64
MADRID,2021-03-21,12.21
MADRID,2021-03-22,12.04
MADRID,2021-03-23,11.78
MADRID,2021-03-24,11.9
MADRID,2021-03-25,11.85
MADRID,2021-03-26,11.62
MADRID,2021-03-27,11.88
MADRID,2021-03-28,12.63
MADRID,2021-03-29,12.49
MADRID,2021-03-30,12.48
MADRID,2021-03-31,12.18
MADRID,2021-04-01,12.54
MADRID,2021-04-02,13.07
MADRID,2021-04-03,14.57
MADRID,2021-04-04,15.14
MADRID,2021-04-05,14.23
MADRID,2021-04-06,14.21
MADRID,2021-04-07,14.23
MADRID,2021-04-08,14.42
MADRID,2021-04-09,14.22
MADRID,2021-04-10,14.46
MADRID,2021-04-11,15.23
MADRID,2021-04-12,15.02
MADRID,2021-04-13,14.88
MADRID,2021-04-14,14.87
MADRID,2021-04-15,14.97
MADRID,2021-04-16,14.7
MADRID,2021-04-17,14.89
MADRID,2021-04-18,16.09
MADRID,2021-04-19,15.72
MADRID,2021-04-20,15.51
MADRID,2021-04-21,15.75
MADRID,2021-04-22,15.8
MADRID,2021-04-23,15.08
MADRID,2021-04-24,15.2
MADRID,2021-04-25,16.45
MADRID,2021-04-26,16.09
MADRID,2021-04-27,15.87
MADRID,2021-04-28,15.48
MADRID,2021-04-29,15.43
MADRID,2021-04-30,14.85
MADRID,2021-05-01,15.02
MADRID,2021-05-02,15.8
MADRID,2021-05-03,16.09
MADRID,2021-05-04,15.09
MADRID,2021-05-05,14.48
MADRID,2021-05-06,14.13
MADRID,2021-05-07,13.11
MADRID,2021-05-08,13.19
MADRID,2021-05-09,13.97
MELILLA,2020-08-19,3.39
MELILLA,2020-08-20,3.95
MELILLA,2020-08-21,3.39
MELILLA,2020-08-22,3.39
MELILLA,2020-08-23,4.52
MELILLA,2020-08-24,3.95
MELILLA,2020-08-25,2.26
MELILLA,2020-08-26,1.69
MELILLA,2020-08-27,2.26
MELILLA,2020-08-28,3.39
MELILLA,2020-08-29,3.39
MELILLA,2020-08-30,4.52
MELILLA,2020-08-31,3.39
MELILLA,2020-09-01,3.39
MELILLA,2020-09-02,3.95
MELILLA,2020-09-03,3.39
MELILLA,2020-09-04,3.39
MELILLA,2020-09-05,3.39
MELILLA,2020-09-06,5.65
MELILLA,2020-09-07,5.65
MELILLA,2020-09-08,6.21
MELILLA,2020-09-09,7.91
MELILLA,2020-09-10,7.91
MELILLA,2020-09-11,8.47
MELILLA,2020-09-12,8.47
MELILLA,2020-09-13,9.04
MELILLA,2020-09-14,7.91
MELILLA,2020-09-15,7.91
MELILLA,2020-09-16,7.91
MELILLA,2020-09-17,8.47
MELILLA,2020-09-18,7.91
MELILLA,2020-09-19,7.91
MELILLA,2020-09-20,8.47
MELILLA,2020-09-21,8.47
MELILLA,2020-09-22,9.04
MELILLA,2020-09-23,9.04
MELILLA,2020-09-24,9.04
MELILLA,2020-09-25,8.47
MELILLA,2020-09-26,8.47
MELILLA,2020-09-27,9.04
MELILLA,2020-09-28,8.47
MELILLA,2020-09-29,6.21
MELILLA,2020-09-30,6.78
MELILLA,2020-10-01,6.21
MELILLA,2020-10-02,6.78
MELILLA,2020-10-03,6.78
MELILLA,2020-10-04,9.6
MELILLA,2020-10-05,10.17
MELILLA,2020-10-06,10.73
MELILLA,2020-10-07,11.3
MELILLA,2020-10-08,11.3
MELILLA,2020-10-09,12.43
MELILLA,2020-10-10,12.43
MELILLA,2020-10-11,12.43
MELILLA,2020-10-12,14.69
MELILLA,2020-10-13,16.95
MELILLA,2020-10-14,14.69
MELILLA,2020-10-15,16.95
MELILLA,2020-10-16,18.08
MELILLA,2020-10-17,18.08
MELILLA,2020-10-18,22.6
MELILLA,2020-10-19,23.73
MELILLA,2020-10-20,26.55
MELILLA,2020-10-21,22.03
MELILLA,2020-10-22,23.73
MELILLA,2020-10-23,23.16
MELILLA,2020-10-24,23.16
MELILLA,2020-10-25,29.05
MELILLA,2020-10-26,30.17
MELILLA,2020-10-27,29.05
MELILLA,2020-10-28,26.82
MELILLA,2020-10-29,28.49
MELILLA,2020-10-30,28.49
MELILLA,2020-10-31,28.49
MELILLA,2020-11-01,30.17
MELILLA,2020-11-02,29.05
MELILLA,2020-11-03,26.26
MELILLA,2020-11-04,28.25
MELILLA,2020-11-05,27.37
MELILLA,2020-11-06,24.02
MELILLA,2020-11-07,23.46
MELILLA,2020-11-08,25.7
MELILLA,2020-11-09,26.26
MELILLA,2020-11-10,25.7
MELILLA,2020-11-11,26.26
MELILLA,2020-11-12,24.02
MELILLA,2020-11-13,23.46
MELILLA,2020-11-14,24.02
MELILLA,2020-11-15,22.91
MELILLA,2020-11-16,22.35
MELILLA,2020-11-17,17.88
MELILLA,2020-11-18,16.2
MELILLA,2020-11-19,15.64
MELILLA,2020-11-20,14.53
MELILLA,2020-11-21,15.08
MELILLA,2020-11-22,16.2
MELILLA,2020-11-23,16.2
MELILLA,2020-11-24,13.97
MELILLA,2020-11-25,13.41
MELILLA,2020-11-26,11.73
MELILLA,2020-11-27,11.17
MELILLA,2020-11-28,12.29
MELILLA,2020-11-29,12.85
MELILLA,2020-11-30,11.73
MELILLA,2020-12-01,9.5
MELILLA,2020-12-02,8.94
MELILLA,2020-12-03,8.38
MELILLA,2020-12-04,8.94
MELILLA,2020-12-05,8.94
MELILLA,2020-12-06,11.17
MELILLA,2020-12-07,11.17
MELILLA,2020-12-08,11.73
MELILLA,2020-12-09,11.17
MELILLA,2020-12-10,10.61
MELILLA,2020-12-11,7.82
MELILLA,2020-12-12,7.82
MELILLA,2020-12-13,8.38
MELILLA,2020-12-14,7.26
MELILLA,2020-12-15,7.26
MELILLA,2020-12-16,7.26
MELILLA,2020-12-17,7.82
MELILLA,2020-12-18,7.82
MELILLA,2020-12-19,7.82
MELILLA,2020-12-20,8.38
MELILLA,2020-12-21,6.7
MELILLA,2020-12-22,6.15
MELILLA,2020-12-23,6.15
MELILLA,2020-12-24,6.15
MELILLA,2020-12-25,7.82
MELILLA,2020-12-26,7.82
MELILLA,2020-12-27,8.38
MELILLA,2020-12-28,7.26
MELILLA,2020-12-29,7.26
MELILLA,2020-12-30,6.15
MELILLA,2020-12-31,6.15
MELILLA,2021-01-01,5.59
MELILLA,2021-01-02,5.59
MELILLA,2021-01-03,7.82
MELILLA,2021-01-04,8.38
MELILLA,2021-01-05,8.38
MELILLA,2021-01-06,7.82
MELILLA,2021-01-07,7.26
MELILLA,2021-01-08,8.38
MELILLA,2021-01-09,8.38
MELILLA,2021-01-10,7.82
MELILLA,2021-01-11,7.26
MELILLA,2021-01-12,6.7
MELILLA,2021-01-13,6.15
MELILLA,2021-01-14,5.49
MELILLA,2021-01-15,6.04
MELILLA,2021-01-16,6.04
MELILLA,2021-01-17,8.79
MELILLA,2021-01-18,10.99
MELILLA,2021-01-19,13.74
MELILLA,2021-01-20,17.03
MELILLA,2021-01-21,18.68
MELILLA,2021-01-22,19.78
MELILLA,2021-01-23,20.88
MELILLA,2021-01-24,21.43
MELILLA,2021-01-25,19.23
MELILLA,2021-01-26,20.88
MELILLA,2021-01-27,19.23
MELILLA,2021-01-28,24.73
MELILLA,2021-01-29,23.63
MELILLA,2021-01-30,23.63
MELILLA,2021-01-31,24.18
MELILLA,2021-02-01,22.53
MELILLA,2021-02-02,23.08
MELILLA,2021-02-03,21.43
MELILLA,2021-02-04,20.33
MELILLA,2021-02-05,22.53
MELILLA,2021-02-06,22.53
MELILLA,2021-02-07,23.08
MELILLA,2021-02-08,21.43
MELILLA,2021-02-09,19.78
MELILLA,2021-02-10,19.23
MELILLA,2021-02-11,18.68
MELILLA,2021-02-12,19.23
MELILLA,2021-02-13,19.23
MELILLA,2021-02-14,19.78
MELILLA,2021-02-15,18.13
MELILLA,2021-02-16,15.93
MELILLA,2021-02-17,13.74
MELILLA,2021-02-18,13.74
MELILLA,2021-02-19,10.44
MELILLA,2021-02-20,10.44
MELILLA,2021-02-21,12.64
MELILLA,2021-02-22,10.44
MELILLA,2021-02-23,9.34
MELILLA,2021-02-24,10.99
MELILLA,2021-02-25,11.54
MELILLA,2021-02-26,10.99
MELILLA,2021-02-27,10.99
MELILLA,2021-02-28,10.99
MELILLA,2021-03-01,9.34
MELILLA,2021-03-02,9.34
MELILLA,2021-03-03,8.24
MELILLA,2021-03-04,9.89
MELILLA,2021-03-05,9.34
MELILLA,2021-03-06,9.34
MELILLA,2021-03-07,8.24
