CCAA,Fecha,OCUPADAS_COVID19
NAVARRA,2020-11-11,278
NAVARRA,2020-11-12,282
NAVARRA,2020-11-13,271
NAVARRA,2020-11-14,272
NAVARRA,2020-11-15,285
NAVARRA,2020-11-16,286
NAVARRA,2020-11-17,268
NAVARRA,2020-11-18,247
NAVARRA,2020-11-19,245
NAVARRA,2020-11-20,225
NAVARRA,2020-11-21,225
NAVARRA,2020-11-22,210
NAVARRA,2020-11-23,194
NAVARRA,2020-11-24,188
NAVARRA,2020-11-25,184
NAVARRA,2020-11-26,177
NAVARRA,2020-11-27,160
NAVARRA,2020-11-28,160
NAVARRA,2020-11-29,160
NAVARRA,2020-11-30,157
NAVARRA,2020-12-01,158
NAVARRA,2020-12-02,150
NAVARRA,2020-12-03,133
NAVARRA,2020-12-04,130
NAVARRA,2020-12-05,130
NAVARRA,2020-12-06,137
NAVARRA,2020-12-07,144
NAVARRA,2020-12-08,145
NAVARRA,2020-12-09,140
NAVARRA,2020-12-10,147
NAVARRA,2020-12-11,148
NAVARRA,2020-12-12,147
NAVARRA,2020-12-13,142
NAVARRA,2020-12-14,135
NAVARRA,2020-12-15,139
NAVARRA,2020-12-16,137
NAVARRA,2020-12-17,137
NAVARRA,2020-12-18,131
NAVARRA,2020-12-19,129
NAVARRA,2020-12-20,127
NAVARRA,2020-12-21,125
NAVARRA,2020-12-22,114
NAVARRA,2020-12-23,98
NAVARRA,2020-12-24,98
NAVARRA,2020-12-25,98
NAVARRA,2020-12-26,100
NAVARRA,2020-12-27,106
NAVARRA,2020-12-28,112
NAVARRA,2020-12-29,109
NAVARRA,2020-12-30,102
NAVARRA,2020-12-31,100
NAVARRA,2021-01-01,100
NAVARRA,2021-01-02,99
NAVARRA,2021-01-03,96
NAVARRA,2021-01-04,99
NAVARRA,2021-01-05,101
NAVARRA,2021-01-06,106
NAVARRA,2021-01-07,112
NAVARRA,2021-01-08,112
NAVARRA,2021-01-09,112
NAVARRA,2021-01-10,114
NAVARRA,2021-01-11,117
NAVARRA,2021-01-12,113
NAVARRA,2021-01-13,114
NAVARRA,2021-01-14,114
NAVARRA,2021-01-15,116
NAVARRA,2021-01-16,119
NAVARRA,2021-01-17,132
NAVARRA,2021-01-18,140
NAVARRA,2021-01-19,148
NAVARRA,2021-01-20,152
NAVARRA,2021-01-21,167
NAVARRA,2021-01-22,176
NAVARRA,2021-01-23,176
NAVARRA,2021-01-24,184
NAVARRA,2021-01-25,181
NAVARRA,2021-01-26,170
NAVARRA,2021-01-27,171
NAVARRA,2021-01-28,169
NAVARRA,2021-01-29,168
NAVARRA,2021-01-30,168
NAVARRA,2021-01-31,182
NAVARRA,2021-02-01,179
NAVARRA,2021-02-02,177
NAVARRA,2021-02-03,178
NAVARRA,2021-02-04,178
NAVARRA,2021-02-05,175
NAVARRA,2021-02-06,176
NAVARRA,2021-02-07,166
NAVARRA,2021-02-08,164
NAVARRA,2021-02-09,148
NAVARRA,2021-02-10,146
NAVARRA,2021-02-11,137
NAVARRA,2021-02-12,140
NAVARRA,2021-02-13,140
NAVARRA,2021-02-14,130
NAVARRA,2021-02-15,125
NAVARRA,2021-02-16,118
NAVARRA,2021-02-17,111
NAVARRA,2021-02-18,112
NAVARRA,2021-02-19,102
NAVARRA,2021-02-20,101
NAVARRA,2021-02-21,98
NAVARRA,2021-02-22,96
NAVARRA,2021-02-23,92
NAVARRA,2021-02-24,88
NAVARRA,2021-02-25,87
NAVARRA,2021-02-26,77
NAVARRA,2021-02-27,77
NAVARRA,2021-02-28,73
NAVARRA,2021-03-01,68
NAVARRA,2021-03-02,75
NAVARRA,2021-03-03,49
NAVARRA,2021-03-04,70
NAVARRA,2021-03-05,64
NAVARRA,2021-03-06,64
NAVARRA,2021-03-07,70
NAVARRA,2021-03-08,70
NAVARRA,2021-03-09,71
NAVARRA,2021-03-10,64
NAVARRA,2021-03-11,60
NAVARRA,2021-03-12,60
NAVARRA,2021-03-13,60
NAVARRA,2021-03-14,65
NAVARRA,2021-03-15,60
NAVARRA,2021-03-16,63
NAVARRA,2021-03-17,65
NAVARRA,2021-03-18,64
NAVARRA,2021-03-19,66
NAVARRA,2021-03-20,66
NAVARRA,2021-03-21,77
NAVARRA,2021-03-22,83
NAVARRA,2021-03-23,85
NAVARRA,2021-03-24,87
NAVARRA,2021-03-25,89
NAVARRA,2021-03-26,82
NAVARRA,2021-03-27,84
NAVARRA,2021-03-28,103
NAVARRA,2021-03-29,110
NAVARRA,2021-03-30,111
NAVARRA,2021-03-31,111
NAVARRA,2021-04-01,112
NAVARRA,2021-04-02,131
NAVARRA,2021-04-03,131
NAVARRA,2021-04-04,131
NAVARRA,2021-04-05,151
NAVARRA,2021-04-06,158
NAVARRA,2021-04-07,168
NAVARRA,2021-04-08,163
NAVARRA,2021-04-09,162
NAVARRA,2021-04-10,163
NAVARRA,2021-04-11,178
NAVARRA,2021-04-12,183
NAVARRA,2021-04-13,185
NAVARRA,2021-04-14,182
NAVARRA,2021-04-15,174
NAVARRA,2021-04-16,184
NAVARRA,2021-04-17,184
NAVARRA,2021-04-18,197
NAVARRA,2021-04-19,212
NAVARRA,2021-04-20,196
NAVARRA,2021-04-21,188
NAVARRA,2021-04-22,186
NAVARRA,2021-04-23,181
NAVARRA,2021-04-24,183
NAVARRA,2021-04-25,178
NAVARRA,2021-04-26,189
NAVARRA,2021-04-27,187
NAVARRA,2021-04-28,185
NAVARRA,2021-04-29,182
NAVARRA,2021-04-30,177
NAVARRA,2021-05-01,177
NAVARRA,2021-05-02,172
NAVARRA,2021-05-03,166
NAVARRA,2021-05-04,158
NAVARRA,2021-05-05,150
NAVARRA,2021-05-06,151
NAVARRA,2021-05-07,135
NAVARRA,2021-05-08,135
NAVARRA,2021-05-09,133
PAÍS VASCO,2020-08-19,333
PAÍS VASCO,2020-08-20,342
PAÍS VASCO,2020-08-21,326
PAÍS VASCO,2020-08-22,326
PAÍS VASCO,2020-08-23,402
PAÍS VASCO,2020-08-24,398
PAÍS VASCO,2020-08-25,401
PAÍS VASCO,2020-08-26,404
PAÍS VASCO,2020-08-27,416
PAÍS VASCO,2020-08-28,448
PAÍS VASCO,2020-08-29,449
PAÍS VASCO,2020-08-30,474
PAÍS VASCO,2020-08-31,464
PAÍS VASCO,2020-09-01,470
PAÍS VASCO,2020-09-02,478
PAÍS VASCO,2020-09-03,485
PAÍS VASCO,2020-09-04,461
PAÍS VASCO,2020-09-05,461
PAÍS VASCO,2020-09-06,480
PAÍS VASCO,2020-09-07,458
PAÍS VASCO,2020-09-08,475
PAÍS VASCO,2020-09-09,501
PAÍS VASCO,2020-09-10,511
PAÍS VASCO,2020-09-11,497
PAÍS VASCO,2020-09-12,500
PAÍS VASCO,2020-09-13,532
PAÍS VASCO,2020-09-14,531
PAÍS VASCO,2020-09-15,532
PAÍS VASCO,2020-09-16,534
PAÍS VASCO,2020-09-17,504
PAÍS VASCO,2020-09-18,502
PAÍS VASCO,2020-09-19,501
PAÍS VASCO,2020-09-20,517
PAÍS VASCO,2020-09-21,485
PAÍS VASCO,2020-09-22,480
PAÍS VASCO,2020-09-23,473
PAÍS VASCO,2020-09-24,464
PAÍS VASCO,2020-09-25,440
PAÍS VASCO,2020-09-26,441
PAÍS VASCO,2020-09-27,471
PAÍS VASCO,2020-09-28,455
PAÍS VASCO,2020-09-29,452
PAÍS VASCO,2020-09-30,451
PAÍS VASCO,2020-10-01,442
PAÍS VASCO,2020-10-02,414
PAÍS VASCO,2020-10-03,416
PAÍS VASCO,2020-10-04,444
PAÍS VASCO,2020-10-05,462
PAÍS VASCO,2020-10-06,464
PAÍS VASCO,2020-10-07,461
PAÍS VASCO,2020-10-08,456
PAÍS VASCO,2020-10-09,417
PAÍS VASCO,2020-10-10,419
PAÍS VASCO,2020-10-11,428
PAÍS VASCO,2020-10-12,462
PAÍS VASCO,2020-10-13,473
PAÍS VASCO,2020-10-14,503
PAÍS VASCO,2020-10-15,476
PAÍS VASCO,2020-10-16,477
PAÍS VASCO,2020-10-17,478
PAÍS VASCO,2020-10-18,507
PAÍS VASCO,2020-10-19,521
PAÍS VASCO,2020-10-20,552
PAÍS VASCO,2020-10-21,566
PAÍS VASCO,2020-10-22,552
PAÍS VASCO,2020-10-23,557
PAÍS VASCO,2020-10-24,560
PAÍS VASCO,2020-10-25,604
PAÍS VASCO,2020-10-26,657
PAÍS VASCO,2020-10-27,670
PAÍS VASCO,2020-10-28,661
PAÍS VASCO,2020-10-29,677
PAÍS VASCO,2020-10-30,679
PAÍS VASCO,2020-10-31,680
PAÍS VASCO,2020-11-01,775
PAÍS VASCO,2020-11-02,763
PAÍS VASCO,2020-11-03,763
PAÍS VASCO,2020-11-04,780
PAÍS VASCO,2020-11-05,774
PAÍS VASCO,2020-11-06,773
PAÍS VASCO,2020-11-07,780
PAÍS VASCO,2020-11-08,831
PAÍS VASCO,2020-11-09,836
PAÍS VASCO,2020-11-10,864
PAÍS VASCO,2020-11-11,818
PAÍS VASCO,2020-11-12,830
PAÍS VASCO,2020-11-13,798
PAÍS VASCO,2020-11-14,801
PAÍS VASCO,2020-11-15,875
PAÍS VASCO,2020-11-16,841
PAÍS VASCO,2020-11-17,851
PAÍS VASCO,2020-11-18,844
PAÍS VASCO,2020-11-19,830
PAÍS VASCO,2020-11-20,785
PAÍS VASCO,2020-11-21,787
PAÍS VASCO,2020-11-22,819
PAÍS VASCO,2020-11-23,801
PAÍS VASCO,2020-11-24,784
PAÍS VASCO,2020-11-25,730
PAÍS VASCO,2020-11-26,762
PAÍS VASCO,2020-11-27,708
PAÍS VASCO,2020-11-28,707
PAÍS VASCO,2020-11-29,753
PAÍS VASCO,2020-11-30,706
PAÍS VASCO,2020-12-01,684
PAÍS VASCO,2020-12-02,675
PAÍS VASCO,2020-12-03,652
PAÍS VASCO,2020-12-04,650
PAÍS VASCO,2020-12-05,644
PAÍS VASCO,2020-12-06,664
PAÍS VASCO,2020-12-07,657
PAÍS VASCO,2020-12-08,670
PAÍS VASCO,2020-12-09,645
PAÍS VASCO,2020-12-10,660
PAÍS VASCO,2020-12-11,631
PAÍS VASCO,2020-12-12,632
PAÍS VASCO,2020-12-13,642
PAÍS VASCO,2020-12-14,632
PAÍS VASCO,2020-12-15,619
PAÍS VASCO,2020-12-16,618
PAÍS VASCO,2020-12-17,595
PAÍS VASCO,2020-12-18,578
PAÍS VASCO,2020-12-19,576
PAÍS VASCO,2020-12-20,570
PAÍS VASCO,2020-12-21,565
PAÍS VASCO,2020-12-22,522
PAÍS VASCO,2020-12-23,492
PAÍS VASCO,2020-12-24,489
PAÍS VASCO,2020-12-25,463
PAÍS VASCO,2020-12-26,463
PAÍS VASCO,2020-12-27,498
PAÍS VASCO,2020-12-28,483
PAÍS VASCO,2020-12-29,485
PAÍS VASCO,2020-12-30,465
PAÍS VASCO,2020-12-31,458
PAÍS VASCO,2021-01-01,442
PAÍS VASCO,2021-01-02,443
PAÍS VASCO,2021-01-03,470
PAÍS VASCO,2021-01-04,464
PAÍS VASCO,2021-01-05,461
PAÍS VASCO,2021-01-06,482
PAÍS VASCO,2021-01-07,476
PAÍS VASCO,2021-01-08,466
PAÍS VASCO,2021-01-09,466
PAÍS VASCO,2021-01-10,517
PAÍS VASCO,2021-01-11,532
PAÍS VASCO,2021-01-12,529
PAÍS VASCO,2021-01-13,552
PAÍS VASCO,2021-01-14,547
PAÍS VASCO,2021-01-15,565
PAÍS VASCO,2021-01-16,562
PAÍS VASCO,2021-01-17,590
PAÍS VASCO,2021-01-18,623
PAÍS VASCO,2021-01-19,648
PAÍS VASCO,2021-01-20,669
PAÍS VASCO,2021-01-21,705
PAÍS VASCO,2021-01-22,708
PAÍS VASCO,2021-01-23,712
PAÍS VASCO,2021-01-24,786
PAÍS VASCO,2021-01-25,774
PAÍS VASCO,2021-01-26,774
PAÍS VASCO,2021-01-27,789
PAÍS VASCO,2021-01-28,828
PAÍS VASCO,2021-01-29,819
PAÍS VASCO,2021-01-30,818
PAÍS VASCO,2021-01-31,906
PAÍS VASCO,2021-02-01,857
PAÍS VASCO,2021-02-02,869
PAÍS VASCO,2021-02-03,851
PAÍS VASCO,2021-02-04,841
PAÍS VASCO,2021-02-05,794
PAÍS VASCO,2021-02-06,791
PAÍS VASCO,2021-02-07,833
PAÍS VASCO,2021-02-08,816
PAÍS VASCO,2021-02-09,822
PAÍS VASCO,2021-02-10,794
PAÍS VASCO,2021-02-11,773
PAÍS VASCO,2021-02-12,745
PAÍS VASCO,2021-02-13,742
PAÍS VASCO,2021-02-14,758
PAÍS VASCO,2021-02-15,707
PAÍS VASCO,2021-02-16,686
PAÍS VASCO,2021-02-17,665
PAÍS VASCO,2021-02-18,664
PAÍS VASCO,2021-02-19,634
PAÍS VASCO,2021-02-20,634
PAÍS VASCO,2021-02-21,664
PAÍS VASCO,2021-02-22,603
PAÍS VASCO,2021-02-23,586
PAÍS VASCO,2021-02-24,579
PAÍS VASCO,2021-02-25,561
PAÍS VASCO,2021-02-26,532
PAÍS VASCO,2021-02-27,533
PAÍS VASCO,2021-02-28,561
PAÍS VASCO,2021-03-01,525
PAÍS VASCO,2021-03-02,512
PAÍS VASCO,2021-03-03,501
PAÍS VASCO,2021-03-04,494
PAÍS VASCO,2021-03-05,467
PAÍS VASCO,2021-03-06,469
PAÍS VASCO,2021-03-07,494
PAÍS VASCO,2021-03-08,477
PAÍS VASCO,2021-03-09,472
PAÍS VASCO,2021-03-10,447
PAÍS VASCO,2021-03-11,444
PAÍS VASCO,2021-03-12,437
PAÍS VASCO,2021-03-13,434
PAÍS VASCO,2021-03-14,471
PAÍS VASCO,2021-03-15,446
PAÍS VASCO,2021-03-16,440
PAÍS VASCO,2021-03-17,409
PAÍS VASCO,2021-03-18,387
PAÍS VASCO,2021-03-19,393
PAÍS VASCO,2021-03-20,393
PAÍS VASCO,2021-03-21,442
PAÍS VASCO,2021-03-22,440
PAÍS VASCO,2021-03-23,441
PAÍS VASCO,2021-03-24,447
PAÍS VASCO,2021-03-25,426
PAÍS VASCO,2021-03-26,424
PAÍS VASCO,2021-03-27,438
PAÍS VASCO,2021-03-28,475
PAÍS VASCO,2021-03-29,468
PAÍS VASCO,2021-03-30,457
PAÍS VASCO,2021-03-31,449
PAÍS VASCO,2021-04-01,448
PAÍS VASCO,2021-04-02,490
PAÍS VASCO,2021-04-03,421
PAÍS VASCO,2021-04-04,469
PAÍS VASCO,2021-04-05,566
PAÍS VASCO,2021-04-06,568
PAÍS VASCO,2021-04-07,560
PAÍS VASCO,2021-04-08,566
PAÍS VASCO,2021-04-09,566
PAÍS VASCO,2021-04-10,565
PAÍS VASCO,2021-04-11,658
PAÍS VASCO,2021-04-12,667
PAÍS VASCO,2021-04-13,664
PAÍS VASCO,2021-04-14,660
PAÍS VASCO,2021-04-15,650
PAÍS VASCO,2021-04-16,642
PAÍS VASCO,2021-04-17,644
PAÍS VASCO,2021-04-18,727
PAÍS VASCO,2021-04-19,741
PAÍS VASCO,2021-04-20,767
PAÍS VASCO,2021-04-21,773
PAÍS VASCO,2021-04-22,803
PAÍS VASCO,2021-04-23,764
PAÍS VASCO,2021-04-24,765
PAÍS VASCO,2021-04-25,841
PAÍS VASCO,2021-04-26,822
PAÍS VASCO,2021-04-27,816
PAÍS VASCO,2021-04-28,800
PAÍS VASCO,2021-04-29,822
PAÍS VASCO,2021-04-30,797
PAÍS VASCO,2021-05-01,794
PAÍS VASCO,2021-05-02,804
PAÍS VASCO,2021-05-03,779
PAÍS VASCO,2021-05-04,746
PAÍS VASCO,2021-05-05,710
PAÍS VASCO,2021-05-06,686
PAÍS VASCO,2021-05-07,636
PAÍS VASCO,2021-05-08,638
PAÍS VASCO,2021-05-09,670
