CCAA,Fecha,PORCENTAJE_CAMAS_TOTALES_OCUPADAS
ANDALUCÍA,2020-08-19,54.77
ANDALUCÍA,2020-08-20,57.01
ANDALUCÍA,2020-08-21,52.67
ANDALUCÍA,2020-08-22,52.93
ANDALUCÍA,2020-08-23,55.02
ANDALUCÍA,2020-08-24,58.33
ANDALUCÍA,2020-08-25,58.89
ANDALUCÍA,2020-08-26,59.11
ANDALUCÍA,2020-08-27,57.95
ANDALUCÍA,2020-08-28,54.27
ANDALUCÍA,2020-08-29,55.34
ANDALUCÍA,2020-08-30,58.88
ANDALUCÍA,2020-08-31,59.23
ANDALUCÍA,2020-09-01,60.07
ANDALUCÍA,2020-09-02,61.15
ANDALUCÍA,2020-09-03,60.12
ANDALUCÍA,2020-09-04,57.35
ANDALUCÍA,2020-09-05,57.27
ANDALUCÍA,2020-09-06,59.95
ANDALUCÍA,2020-09-07,61.73
ANDALUCÍA,2020-09-08,61.02
ANDALUCÍA,2020-09-09,64.21
ANDALUCÍA,2020-09-10,63.51
ANDALUCÍA,2020-09-11,59.3
ANDALUCÍA,2020-09-12,59.31
ANDALUCÍA,2020-09-13,61.32
ANDALUCÍA,2020-09-14,62.52
ANDALUCÍA,2020-09-15,64.87
ANDALUCÍA,2020-09-16,66.01
ANDALUCÍA,2020-09-17,65.77
ANDALUCÍA,2020-09-18,61.59
ANDALUCÍA,2020-09-19,61.33
ANDALUCÍA,2020-09-20,62.45
ANDALUCÍA,2020-09-21,64.5
ANDALUCÍA,2020-09-22,65.06
ANDALUCÍA,2020-09-23,65.95
ANDALUCÍA,2020-09-24,66.69
ANDALUCÍA,2020-09-25,62.5
ANDALUCÍA,2020-09-26,61.61
ANDALUCÍA,2020-09-27,62.47
ANDALUCÍA,2020-09-28,64.36
ANDALUCÍA,2020-09-29,66.55
ANDALUCÍA,2020-09-30,65.54
ANDALUCÍA,2020-10-01,66.69
ANDALUCÍA,2020-10-02,62.57
ANDALUCÍA,2020-10-03,60.03
ANDALUCÍA,2020-10-04,64.16
ANDALUCÍA,2020-10-05,66.94
ANDALUCÍA,2020-10-06,67.56
ANDALUCÍA,2020-10-07,66.11
ANDALUCÍA,2020-10-08,67.24
ANDALUCÍA,2020-10-09,62.21
ANDALUCÍA,2020-10-10,61.44
ANDALUCÍA,2020-10-11,61.48
ANDALUCÍA,2020-10-12,60.68
ANDALUCÍA,2020-10-13,68.33
ANDALUCÍA,2020-10-14,69.72
ANDALUCÍA,2020-10-15,69.94
ANDALUCÍA,2020-10-16,63.05
ANDALUCÍA,2020-10-17,62.32
ANDALUCÍA,2020-10-18,66.65
ANDALUCÍA,2020-10-19,68.35
ANDALUCÍA,2020-10-20,70.9
ANDALUCÍA,2020-10-21,69.12
ANDALUCÍA,2020-10-22,70.12
ANDALUCÍA,2020-10-23,65.97
ANDALUCÍA,2020-10-24,66.36
ANDALUCÍA,2020-10-25,68.06
ANDALUCÍA,2020-10-26,70.76
ANDALUCÍA,2020-10-27,71.2
ANDALUCÍA,2020-10-28,71.86
ANDALUCÍA,2020-10-29,69.33
ANDALUCÍA,2020-10-30,65.17
ANDALUCÍA,2020-10-31,64.51
ANDALUCÍA,2020-11-01,66.04
ANDALUCÍA,2020-11-02,69.58
ANDALUCÍA,2020-11-03,72.68
ANDALUCÍA,2020-11-04,72.87
ANDALUCÍA,2020-11-05,72.7
ANDALUCÍA,2020-11-06,67.8
ANDALUCÍA,2020-11-07,68.73
ANDALUCÍA,2020-11-08,70.25
ANDALUCÍA,2020-11-09,73.11
ANDALUCÍA,2020-11-10,73.05
ANDALUCÍA,2020-11-11,72.37
ANDALUCÍA,2020-11-12,71.49
ANDALUCÍA,2020-11-13,66.83
ANDALUCÍA,2020-11-14,66.52
ANDALUCÍA,2020-11-15,68.5
ANDALUCÍA,2020-11-16,69.73
ANDALUCÍA,2020-11-17,70.37
ANDALUCÍA,2020-11-18,70.36
ANDALUCÍA,2020-11-19,68.8
ANDALUCÍA,2020-11-20,65.21
ANDALUCÍA,2020-11-21,64.08
ANDALUCÍA,2020-11-22,65.5
ANDALUCÍA,2020-11-23,67.13
ANDALUCÍA,2020-11-24,66.87
ANDALUCÍA,2020-11-25,65.41
ANDALUCÍA,2020-11-26,66.32
ANDALUCÍA,2020-11-27,62.16
ANDALUCÍA,2020-11-28,61.52
ANDALUCÍA,2020-11-29,63.9
ANDALUCÍA,2020-11-30,63.91
ANDALUCÍA,2020-12-01,66.24
ANDALUCÍA,2020-12-02,66.72
ANDALUCÍA,2020-12-03,66.05
ANDALUCÍA,2020-12-04,59.86
ANDALUCÍA,2020-12-05,59.23
ANDALUCÍA,2020-12-06,58.99
ANDALUCÍA,2020-12-07,57.49
ANDALUCÍA,2020-12-08,61.64
ANDALUCÍA,2020-12-09,64.96
ANDALUCÍA,2020-12-10,66.25
ANDALUCÍA,2020-12-11,62.24
ANDALUCÍA,2020-12-12,62.58
ANDALUCÍA,2020-12-13,63.9
ANDALUCÍA,2020-12-14,66.34
ANDALUCÍA,2020-12-15,67.28
ANDALUCÍA,2020-12-16,67.37
ANDALUCÍA,2020-12-17,65.69
ANDALUCÍA,2020-12-18,61.19
ANDALUCÍA,2020-12-19,59.27
ANDALUCÍA,2020-12-20,61.4
ANDALUCÍA,2020-12-21,61.96
ANDALUCÍA,2020-12-22,57.93
ANDALUCÍA,2020-12-23,53.15
ANDALUCÍA,2020-12-24,50.91
ANDALUCÍA,2020-12-25,49.8
ANDALUCÍA,2020-12-26,47.85
ANDALUCÍA,2020-12-27,54.22
ANDALUCÍA,2020-12-28,57.33
ANDALUCÍA,2020-12-29,56.61
ANDALUCÍA,2020-12-30,52.12
ANDALUCÍA,2020-12-31,48.62
ANDALUCÍA,2021-01-01,49.79
ANDALUCÍA,2021-01-02,48.9
ANDALUCÍA,2021-01-03,55.24
ANDALUCÍA,2021-01-04,58.11
ANDALUCÍA,2021-01-05,56.77
ANDALUCÍA,2021-01-06,55.14
ANDALUCÍA,2021-01-07,59.89
ANDALUCÍA,2021-01-08,57.73
ANDALUCÍA,2021-01-09,58.11
ANDALUCÍA,2021-01-10,60.53
ANDALUCÍA,2021-01-11,65.14
ANDALUCÍA,2021-01-12,66.61
ANDALUCÍA,2021-01-13,67.58
ANDALUCÍA,2021-01-14,66.84
ANDALUCÍA,2021-01-15,63.33
ANDALUCÍA,2021-01-16,63.48
ANDALUCÍA,2021-01-17,65.16
ANDALUCÍA,2021-01-18,66.7
ANDALUCÍA,2021-01-19,68.99
ANDALUCÍA,2021-01-20,69.11
ANDALUCÍA,2021-01-21,69.13
ANDALUCÍA,2021-01-22,66.02
ANDALUCÍA,2021-01-23,66.34
ANDALUCÍA,2021-01-24,68.89
ANDALUCÍA,2021-01-25,70.6
ANDALUCÍA,2021-01-26,71.7
ANDALUCÍA,2021-01-27,71.5
ANDALUCÍA,2021-01-28,71.19
ANDALUCÍA,2021-01-29,68.46
ANDALUCÍA,2021-01-30,68.22
ANDALUCÍA,2021-01-31,71.04
ANDALUCÍA,2021-02-01,70.98
ANDALUCÍA,2021-02-02,70.12
ANDALUCÍA,2021-02-03,67.42
ANDALUCÍA,2021-02-04,68.81
ANDALUCÍA,2021-02-05,65.64
ANDALUCÍA,2021-02-06,65.43
ANDALUCÍA,2021-02-07,66.61
ANDALUCÍA,2021-02-08,66.89
ANDALUCÍA,2021-02-09,66.92
ANDALUCÍA,2021-02-10,67.51
ANDALUCÍA,2021-02-11,66.56
ANDALUCÍA,2021-02-12,61.86
ANDALUCÍA,2021-02-13,61.25
ANDALUCÍA,2021-02-14,63.14
ANDALUCÍA,2021-02-15,64.84
ANDALUCÍA,2021-02-16,65.01
ANDALUCÍA,2021-02-17,65.24
ANDALUCÍA,2021-02-18,64.85
ANDALUCÍA,2021-02-19,60.02
ANDALUCÍA,2021-02-20,59.79
ANDALUCÍA,2021-02-21,61.65
ANDALUCÍA,2021-02-22,63.52
ANDALUCÍA,2021-02-23,64.11
ANDALUCÍA,2021-02-24,64.12
ANDALUCÍA,2021-02-25,62.95
ANDALUCÍA,2021-02-26,57.28
ANDALUCÍA,2021-02-27,57.18
ANDALUCÍA,2021-02-28,57.81
ANDALUCÍA,2021-03-01,60.54
ANDALUCÍA,2021-03-02,62.92
ANDALUCÍA,2021-03-03,63.82
ANDALUCÍA,2021-03-04,64.17
ANDALUCÍA,2021-03-05,60.5
ANDALUCÍA,2021-03-06,59.52
ANDALUCÍA,2021-03-07,60.91
ANDALUCÍA,2021-03-08,64.53
ANDALUCÍA,2021-03-09,64.3
ANDALUCÍA,2021-03-10,64.26
ANDALUCÍA,2021-03-11,63.66
ANDALUCÍA,2021-03-12,59.72
ANDALUCÍA,2021-03-13,59.0
ANDALUCÍA,2021-03-14,60.87
ANDALUCÍA,2021-03-15,63.01
ANDALUCÍA,2021-03-16,63.76
ANDALUCÍA,2021-03-17,64.81
ANDALUCÍA,2021-03-18,64.5
ANDALUCÍA,2021-03-19,60.73
ANDALUCÍA,2021-03-20,60.2
ANDALUCÍA,2021-03-21,61.46
ANDALUCÍA,2021-03-22,64.6
ANDALUCÍA,2021-03-23,65.09
ANDALUCÍA,2021-03-24,65.18
ANDALUCÍA,2021-03-25,65.36
ANDALUCÍA,2021-03-26,60.18
ANDALUCÍA,2021-03-27,59.36
ANDALUCÍA,2021-03-28,60.56
ANDALUCÍA,2021-03-29,62.13
ANDALUCÍA,2021-03-30,61.46
ANDALUCÍA,2021-03-31,57.12
ANDALUCÍA,2021-04-01,56.29
ANDALUCÍA,2021-04-02,55.36
ANDALUCÍA,2021-04-03,55.0
ANDALUCÍA,2021-04-04,60.7
ANDALUCÍA,2021-04-05,65.46
ANDALUCÍA,2021-04-06,67.32
ANDALUCÍA,2021-04-07,68.14
ANDALUCÍA,2021-04-08,67.0
ANDALUCÍA,2021-04-09,62.75
ANDALUCÍA,2021-04-10,62.36
ANDALUCÍA,2021-04-11,63.92
ANDALUCÍA,2021-04-12,66.39
ANDALUCÍA,2021-04-13,67.15
ANDALUCÍA,2021-04-14,67.64
ANDALUCÍA,2021-04-15,66.64
ANDALUCÍA,2021-04-16,61.69
ANDALUCÍA,2021-04-17,61.2
ANDALUCÍA,2021-04-18,62.94
ANDALUCÍA,2021-04-19,66.06
ANDALUCÍA,2021-04-20,66.53
ANDALUCÍA,2021-04-21,66.93
ANDALUCÍA,2021-04-22,66.39
ANDALUCÍA,2021-04-23,61.36
ANDALUCÍA,2021-04-24,61.17
ANDALUCÍA,2021-04-25,62.7
ANDALUCÍA,2021-04-26,65.22
ANDALUCÍA,2021-04-27,66.55
ANDALUCÍA,2021-04-28,65.15
ANDALUCÍA,2021-04-29,65.69
ANDALUCÍA,2021-04-30,61.59
ANDALUCÍA,2021-05-01,60.51
ANDALUCÍA,2021-05-02,61.35
ANDALUCÍA,2021-05-03,63.57
ANDALUCÍA,2021-05-04,64.73
ANDALUCÍA,2021-05-05,65.13
ANDALUCÍA,2021-05-06,64.65
ANDALUCÍA,2021-05-07,59.95
ANDALUCÍA,2021-05-08,59.41
ANDALUCÍA,2021-05-09,61.14
ARAGÓN,2020-08-19,62.18
ARAGÓN,2020-08-20,62.07
ARAGÓN,2020-08-21,40.53
ARAGÓN,2020-08-22,40.38
ARAGÓN,2020-08-23,60.4
ARAGÓN,2020-08-24,62.52
ARAGÓN,2020-08-25,63.01
ARAGÓN,2020-08-26,62.36
ARAGÓN,2020-08-27,62.69
ARAGÓN,2020-08-28,59.74
ARAGÓN,2020-08-29,59.47
ARAGÓN,2020-08-30,61.5
ARAGÓN,2020-08-31,61.51
ARAGÓN,2020-09-01,61.96
ARAGÓN,2020-09-02,61.05
ARAGÓN,2020-09-03,62.97
ARAGÓN,2020-09-04,58.5
ARAGÓN,2020-09-05,58.47
ARAGÓN,2020-09-06,60.7
ARAGÓN,2020-09-07,64.22
ARAGÓN,2020-09-08,64.46
ARAGÓN,2020-09-09,63.52
ARAGÓN,2020-09-10,62.57
ARAGÓN,2020-09-11,59.47
ARAGÓN,2020-09-12,59.12
ARAGÓN,2020-09-13,62.2
ARAGÓN,2020-09-14,66.76
ARAGÓN,2020-09-15,67.06
ARAGÓN,2020-09-16,64.67
ARAGÓN,2020-09-17,65.53
ARAGÓN,2020-09-18,60.65
ARAGÓN,2020-09-19,59.97
ARAGÓN,2020-09-20,63.27
ARAGÓN,2020-09-21,65.56
ARAGÓN,2020-09-22,67.37
ARAGÓN,2020-09-23,68.23
ARAGÓN,2020-09-24,68.32
ARAGÓN,2020-09-25,64.26
ARAGÓN,2020-09-26,65.29
ARAGÓN,2020-09-27,63.02
ARAGÓN,2020-09-28,66.79
ARAGÓN,2020-09-29,67.02
ARAGÓN,2020-09-30,67.1
ARAGÓN,2020-10-01,65.6
ARAGÓN,2020-10-02,62.0
ARAGÓN,2020-10-03,61.49
ARAGÓN,2020-10-04,63.1
ARAGÓN,2020-10-05,66.4
ARAGÓN,2020-10-06,68.23
ARAGÓN,2020-10-07,69.23
ARAGÓN,2020-10-08,68.94
ARAGÓN,2020-10-09,63.73
ARAGÓN,2020-10-10,63.23
ARAGÓN,2020-10-11,62.96
ARAGÓN,2020-10-12,62.38
ARAGÓN,2020-10-13,67.88
ARAGÓN,2020-10-14,69.3
ARAGÓN,2020-10-15,69.74
ARAGÓN,2020-10-16,65.27
ARAGÓN,2020-10-17,65.36
ARAGÓN,2020-10-18,68.53
ARAGÓN,2020-10-19,47.45
ARAGÓN,2020-10-20,71.51
ARAGÓN,2020-10-21,72.32
ARAGÓN,2020-10-22,72.36
ARAGÓN,2020-10-23,67.59
ARAGÓN,2020-10-24,67.24
ARAGÓN,2020-10-25,70.23
ARAGÓN,2020-10-26,72.8
ARAGÓN,2020-10-27,73.21
ARAGÓN,2020-10-28,72.82
ARAGÓN,2020-10-29,73.65
ARAGÓN,2020-10-30,68.73
ARAGÓN,2020-10-31,70.06
ARAGÓN,2020-11-01,67.21
ARAGÓN,2020-11-02,70.93
ARAGÓN,2020-11-03,74.51
ARAGÓN,2020-11-04,74.19
ARAGÓN,2020-11-05,73.5
ARAGÓN,2020-11-06,69.14
ARAGÓN,2020-11-07,69.26
ARAGÓN,2020-11-08,68.82
ARAGÓN,2020-11-09,73.13
ARAGÓN,2020-11-10,73.4
ARAGÓN,2020-11-11,72.65
ARAGÓN,2020-11-12,70.89
ARAGÓN,2020-11-13,66.12
ARAGÓN,2020-11-14,65.64
ARAGÓN,2020-11-15,67.09
ARAGÓN,2020-11-16,69.73
ARAGÓN,2020-11-17,69.06
ARAGÓN,2020-11-18,69.52
ARAGÓN,2020-11-19,67.55
ARAGÓN,2020-11-20,62.45
ARAGÓN,2020-11-21,62.02
ARAGÓN,2020-11-22,62.84
ARAGÓN,2020-11-23,65.79
ARAGÓN,2020-11-24,65.75
ARAGÓN,2020-11-25,65.98
ARAGÓN,2020-11-26,64.87
ARAGÓN,2020-11-27,61.26
ARAGÓN,2020-11-28,61.41
ARAGÓN,2020-11-29,62.77
ARAGÓN,2020-11-30,66.19
ARAGÓN,2020-12-01,67.66
ARAGÓN,2020-12-02,67.08
ARAGÓN,2020-12-03,66.34
ARAGÓN,2020-12-04,60.44
ARAGÓN,2020-12-05,59.21
ARAGÓN,2020-12-06,58.63
ARAGÓN,2020-12-07,58.57
ARAGÓN,2020-12-08,62.55
ARAGÓN,2020-12-09,66.29
ARAGÓN,2020-12-10,66.34
ARAGÓN,2020-12-11,62.47
ARAGÓN,2020-12-12,62.23
ARAGÓN,2020-12-13,62.08
ARAGÓN,2020-12-14,67.35
ARAGÓN,2020-12-15,68.54
ARAGÓN,2020-12-16,67.49
ARAGÓN,2020-12-17,66.64
ARAGÓN,2020-12-18,62.63
ARAGÓN,2020-12-19,61.79
ARAGÓN,2020-12-20,59.91
ARAGÓN,2020-12-21,61.72
ARAGÓN,2020-12-22,59.48
ARAGÓN,2020-12-23,53.24
ARAGÓN,2020-12-24,52.59
ARAGÓN,2020-12-25,52.46
ARAGÓN,2020-12-26,52.46
ARAGÓN,2020-12-27,54.32
ARAGÓN,2020-12-28,58.51
ARAGÓN,2020-12-29,58.55
ARAGÓN,2020-12-30,53.48
ARAGÓN,2020-12-31,53.33
ARAGÓN,2021-01-01,53.28
ARAGÓN,2021-01-02,53.76
ARAGÓN,2021-01-03,58.67
ARAGÓN,2021-01-04,61.35
ARAGÓN,2021-01-05,61.54
ARAGÓN,2021-01-06,40.21
ARAGÓN,2021-01-07,63.71
ARAGÓN,2021-01-08,59.47
ARAGÓN,2021-01-09,59.45
ARAGÓN,2021-01-10,63.08
ARAGÓN,2021-01-11,67.89
ARAGÓN,2021-01-12,70.28
ARAGÓN,2021-01-13,70.35
ARAGÓN,2021-01-14,70.65
ARAGÓN,2021-01-15,67.02
ARAGÓN,2021-01-16,66.42
ARAGÓN,2021-01-17,68.18
ARAGÓN,2021-01-18,72.0
ARAGÓN,2021-01-19,73.66
ARAGÓN,2021-01-20,72.17
ARAGÓN,2021-01-21,71.44
ARAGÓN,2021-01-22,68.54
ARAGÓN,2021-01-23,68.21
ARAGÓN,2021-01-24,69.1
ARAGÓN,2021-01-25,72.47
ARAGÓN,2021-01-26,72.67
ARAGÓN,2021-01-27,72.32
ARAGÓN,2021-01-28,70.04
ARAGÓN,2021-01-29,66.6
ARAGÓN,2021-01-30,66.6
ARAGÓN,2021-01-31,69.51
ARAGÓN,2021-02-01,73.4
ARAGÓN,2021-02-02,73.23
ARAGÓN,2021-02-03,72.76
ARAGÓN,2021-02-04,70.93
ARAGÓN,2021-02-05,68.34
ARAGÓN,2021-02-06,68.25
ARAGÓN,2021-02-07,68.47
ARAGÓN,2021-02-08,71.06
ARAGÓN,2021-02-09,72.39
ARAGÓN,2021-02-10,71.72
ARAGÓN,2021-02-11,70.54
ARAGÓN,2021-02-12,67.81
ARAGÓN,2021-02-13,67.39
ARAGÓN,2021-02-14,66.75
ARAGÓN,2021-02-15,68.92
ARAGÓN,2021-02-16,69.83
ARAGÓN,2021-02-17,69.93
ARAGÓN,2021-02-18,68.53
ARAGÓN,2021-02-19,64.74
ARAGÓN,2021-02-20,64.74
ARAGÓN,2021-02-21,65.41
ARAGÓN,2021-02-22,69.22
ARAGÓN,2021-02-23,70.4
ARAGÓN,2021-02-24,71.07
ARAGÓN,2021-02-25,70.24
ARAGÓN,2021-02-26,64.03
ARAGÓN,2021-02-27,63.53
ARAGÓN,2021-02-28,64.16
ARAGÓN,2021-03-01,67.35
ARAGÓN,2021-03-02,68.94
ARAGÓN,2021-03-03,69.86
ARAGÓN,2021-03-04,66.87
ARAGÓN,2021-03-05,63.93
ARAGÓN,2021-03-06,64.07
ARAGÓN,2021-03-07,64.29
ARAGÓN,2021-03-08,67.9
ARAGÓN,2021-03-09,69.51
ARAGÓN,2021-03-10,69.43
ARAGÓN,2021-03-11,67.71
ARAGÓN,2021-03-12,64.03
ARAGÓN,2021-03-13,63.96
ARAGÓN,2021-03-14,62.66
ARAGÓN,2021-03-15,66.63
ARAGÓN,2021-03-16,67.99
ARAGÓN,2021-03-17,67.83
ARAGÓN,2021-03-18,67.16
ARAGÓN,2021-03-19,61.47
ARAGÓN,2021-03-20,61.42
ARAGÓN,2021-03-21,64.36
ARAGÓN,2021-03-22,68.07
ARAGÓN,2021-03-23,69.96
ARAGÓN,2021-03-24,70.54
ARAGÓN,2021-03-25,69.85
ARAGÓN,2021-03-26,65.2
ARAGÓN,2021-03-27,64.98
ARAGÓN,2021-03-28,64.19
ARAGÓN,2021-03-29,66.91
ARAGÓN,2021-03-30,66.21
ARAGÓN,2021-03-31,60.75
ARAGÓN,2021-04-01,60.05
ARAGÓN,2021-04-02,60.24
ARAGÓN,2021-04-03,60.34
ARAGÓN,2021-04-04,63.89
ARAGÓN,2021-04-05,69.04
ARAGÓN,2021-04-06,70.81
ARAGÓN,2021-04-07,71.53
ARAGÓN,2021-04-08,70.34
ARAGÓN,2021-04-09,66.21
ARAGÓN,2021-04-10,66.24
ARAGÓN,2021-04-11,66.83
ARAGÓN,2021-04-12,70.17
ARAGÓN,2021-04-13,71.14
ARAGÓN,2021-04-14,70.06
ARAGÓN,2021-04-15,70.54
ARAGÓN,2021-04-16,66.9
ARAGÓN,2021-04-17,66.61
ARAGÓN,2021-04-18,66.18
ARAGÓN,2021-04-19,70.96
ARAGÓN,2021-04-20,71.26
ARAGÓN,2021-04-21,71.32
ARAGÓN,2021-04-22,65.68
ARAGÓN,2021-04-23,63.12
ARAGÓN,2021-04-24,63.03
ARAGÓN,2021-04-25,64.84
ARAGÓN,2021-04-26,70.24
ARAGÓN,2021-04-27,71.9
ARAGÓN,2021-04-28,71.8
ARAGÓN,2021-04-29,71.18
ARAGÓN,2021-04-30,68.47
ARAGÓN,2021-05-01,68.21
ARAGÓN,2021-05-02,66.25
ARAGÓN,2021-05-03,69.37
ARAGÓN,2021-05-04,71.19
ARAGÓN,2021-05-05,71.26
ARAGÓN,2021-05-06,70.15
ARAGÓN,2021-05-07,65.8
ARAGÓN,2021-05-08,65.61
ARAGÓN,2021-05-09,65.74
ASTURIAS,2020-08-19,61.39
ASTURIAS,2020-08-20,61.6
ASTURIAS,2020-08-21,56.06
ASTURIAS,2020-08-22,55.79
ASTURIAS,2020-08-23,60.57
ASTURIAS,2020-08-24,62.58
ASTURIAS,2020-08-25,62.97
ASTURIAS,2020-08-26,59.68
ASTURIAS,2020-08-27,61.21
ASTURIAS,2020-08-28,57.03
ASTURIAS,2020-08-29,56.82
ASTURIAS,2020-08-30,61.81
ASTURIAS,2020-08-31,63.28
ASTURIAS,2020-09-01,64.07
ASTURIAS,2020-09-02,63.63
ASTURIAS,2020-09-03,61.57
ASTURIAS,2020-09-04,56.76
ASTURIAS,2020-09-05,57.31
ASTURIAS,2020-09-06,61.14
ASTURIAS,2020-09-07,59.52
ASTURIAS,2020-09-08,62.97
ASTURIAS,2020-09-09,65.04
ASTURIAS,2020-09-10,65.01
ASTURIAS,2020-09-11,58.59
ASTURIAS,2020-09-12,58.71
ASTURIAS,2020-09-13,63.43
ASTURIAS,2020-09-14,64.74
ASTURIAS,2020-09-15,65.5
ASTURIAS,2020-09-16,65.77
ASTURIAS,2020-09-17,67.11
ASTURIAS,2020-09-18,48.69
ASTURIAS,2020-09-19,62.42
ASTURIAS,2020-09-20,64.22
ASTURIAS,2020-09-21,67.56
ASTURIAS,2020-09-22,66.23
ASTURIAS,2020-09-23,65.19
ASTURIAS,2020-09-24,65.22
ASTURIAS,2020-09-25,58.63
ASTURIAS,2020-09-26,58.9
ASTURIAS,2020-09-27,62.84
ASTURIAS,2020-09-28,65.49
ASTURIAS,2020-09-29,67.07
ASTURIAS,2020-09-30,66.94
ASTURIAS,2020-10-01,61.16
ASTURIAS,2020-10-02,63.12
ASTURIAS,2020-10-03,63.67
ASTURIAS,2020-10-04,67.41
ASTURIAS,2020-10-05,68.1
ASTURIAS,2020-10-06,69.66
ASTURIAS,2020-10-07,70.04
ASTURIAS,2020-10-08,69.03
ASTURIAS,2020-10-09,63.4
ASTURIAS,2020-10-10,63.88
ASTURIAS,2020-10-11,64.63
ASTURIAS,2020-10-12,68.46
ASTURIAS,2020-10-13,69.58
ASTURIAS,2020-10-14,70.51
ASTURIAS,2020-10-15,70.38
ASTURIAS,2020-10-16,65.51
ASTURIAS,2020-10-17,65.86
ASTURIAS,2020-10-18,70.43
ASTURIAS,2020-10-19,72.05
ASTURIAS,2020-10-20,70.74
ASTURIAS,2020-10-21,69.89
ASTURIAS,2020-10-22,69.96
ASTURIAS,2020-10-23,64.46
ASTURIAS,2020-10-24,64.43
ASTURIAS,2020-10-25,70.71
ASTURIAS,2020-10-26,71.18
ASTURIAS,2020-10-27,70.65
ASTURIAS,2020-10-28,70.04
ASTURIAS,2020-10-29,68.97
ASTURIAS,2020-10-30,64.97
ASTURIAS,2020-10-31,64.1
ASTURIAS,2020-11-01,63.57
ASTURIAS,2020-11-02,69.36
ASTURIAS,2020-11-03,70.71
ASTURIAS,2020-11-04,70.86
ASTURIAS,2020-11-05,69.67
ASTURIAS,2020-11-06,67.58
ASTURIAS,2020-11-07,66.99
ASTURIAS,2020-11-08,72.49
ASTURIAS,2020-11-09,73.25
ASTURIAS,2020-11-10,73.44
ASTURIAS,2020-11-11,74.59
ASTURIAS,2020-11-12,74.82
ASTURIAS,2020-11-13,71.3
ASTURIAS,2020-11-14,71.04
ASTURIAS,2020-11-15,71.42
ASTURIAS,2020-11-16,75.95
ASTURIAS,2020-11-17,72.54
ASTURIAS,2020-11-18,75.44
ASTURIAS,2020-11-19,74.58
ASTURIAS,2020-11-20,69.84
ASTURIAS,2020-11-21,69.32
ASTURIAS,2020-11-22,71.74
ASTURIAS,2020-11-23,70.69
ASTURIAS,2020-11-24,69.89
ASTURIAS,2020-11-25,68.86
ASTURIAS,2020-11-26,67.14
ASTURIAS,2020-11-27,63.65
ASTURIAS,2020-11-28,63.59
ASTURIAS,2020-11-29,67.33
ASTURIAS,2020-11-30,68.03
ASTURIAS,2020-12-01,68.38
ASTURIAS,2020-12-02,65.5
ASTURIAS,2020-12-03,67.28
ASTURIAS,2020-12-04,61.04
ASTURIAS,2020-12-05,60.9
ASTURIAS,2020-12-06,62.02
ASTURIAS,2020-12-07,61.4
ASTURIAS,2020-12-08,67.55
ASTURIAS,2020-12-09,69.53
ASTURIAS,2020-12-10,70.04
ASTURIAS,2020-12-11,63.64
ASTURIAS,2020-12-12,64.01
ASTURIAS,2020-12-13,66.97
ASTURIAS,2020-12-14,67.92
ASTURIAS,2020-12-15,63.94
ASTURIAS,2020-12-16,65.98
ASTURIAS,2020-12-17,63.66
ASTURIAS,2020-12-18,57.85
ASTURIAS,2020-12-19,58.33
ASTURIAS,2020-12-20,58.64
ASTURIAS,2020-12-21,61.39
ASTURIAS,2020-12-22,58.02
ASTURIAS,2020-12-23,49.16
ASTURIAS,2020-12-24,49.91
ASTURIAS,2020-12-25,51.01
ASTURIAS,2020-12-26,52.0
ASTURIAS,2020-12-27,55.93
ASTURIAS,2020-12-28,56.78
ASTURIAS,2020-12-29,54.31
ASTURIAS,2020-12-30,51.45
ASTURIAS,2020-12-31,50.98
ASTURIAS,2021-01-01,51.27
ASTURIAS,2021-01-02,52.2
ASTURIAS,2021-01-03,57.78
ASTURIAS,2021-01-04,59.5
ASTURIAS,2021-01-05,57.88
ASTURIAS,2021-01-06,60.42
ASTURIAS,2021-01-07,60.84
ASTURIAS,2021-01-08,58.1
ASTURIAS,2021-01-09,58.02
ASTURIAS,2021-01-10,61.76
ASTURIAS,2021-01-11,63.76
ASTURIAS,2021-01-12,66.13
ASTURIAS,2021-01-13,67.93
ASTURIAS,2021-01-14,67.62
ASTURIAS,2021-01-15,63.64
ASTURIAS,2021-01-16,62.58
ASTURIAS,2021-01-17,67.92
ASTURIAS,2021-01-18,70.09
ASTURIAS,2021-01-19,71.35
ASTURIAS,2021-01-20,71.18
ASTURIAS,2021-01-21,71.72
ASTURIAS,2021-01-22,66.7
ASTURIAS,2021-01-23,66.76
ASTURIAS,2021-01-24,70.89
ASTURIAS,2021-01-25,72.81
ASTURIAS,2021-01-26,73.68
ASTURIAS,2021-01-27,72.2
ASTURIAS,2021-01-28,70.9
ASTURIAS,2021-01-29,66.83
ASTURIAS,2021-01-30,66.43
ASTURIAS,2021-01-31,72.02
ASTURIAS,2021-02-01,71.75
ASTURIAS,2021-02-02,73.41
ASTURIAS,2021-02-03,72.7
ASTURIAS,2021-02-04,73.58
ASTURIAS,2021-02-05,67.99
ASTURIAS,2021-02-06,68.68
ASTURIAS,2021-02-07,73.18
ASTURIAS,2021-02-08,73.93
ASTURIAS,2021-02-09,74.1
ASTURIAS,2021-02-10,74.1
ASTURIAS,2021-02-11,71.21
ASTURIAS,2021-02-12,67.04
ASTURIAS,2021-02-13,67.18
